2010-12-14;14;46;0013;1;1
2010-12-14;14;49;0013;0;1
2010-12-14;15;03;0008;1;0
2010-12-14;15;13;0023;1;0
2010-12-14;15;31;0014;1;0
2010-12-14;15;54;0018;1;0
2010-12-14;16;10;0002;1;1
2010-12-14;16;23;0004;1;0
2010-12-14;16;25;0013;1;1
2010-12-14;16;25;0005;1;1
2010-12-14;16;27;0011;1;1
2010-12-14;16;29;0009;1;0
2010-12-14;16;29;0010;1;0
2010-12-15;06;35;0006;0;0
2010-12-15;08;04;0013;0;1
2010-12-15;08;13;0023;0;0
2010-12-15;08;27;0015;0;1
2010-12-15;08;33;0011;0;1
2010-12-15;08;34;0004;0;0
2010-12-15;08;39;0009;0;0
2010-12-15;08;39;0005;0;1
2010-12-15;08;58;0010;0;1
2010-12-15;09;12;0012;0;1
2010-12-15;09;15;0014;0;0
2010-12-15;09;51;0013;1;1
2010-12-15;09;56;0013;0;1
2010-12-15;10;02;0011;1;1
2010-12-15;10;10;0014;1;1
2010-12-15;10;15;0011;0;1
2010-12-15;10;25;0014;0;1
2010-12-15;10;54;0008;0;0
2010-12-15;11;19;0018;0;0
2010-12-15;11;39;0005;5;1
2010-12-15;12;13;0013;1;1
2010-12-15;12;18;0013;0;1
2010-12-15;12;26;0012;0;1
2010-12-15;12;43;0009;1;1
2010-12-15;13;01;0011;1;1
2010-12-15;13;46;0013;1;1
2010-12-15;13;47;0008;0;0
2010-12-15;13;51;0013;0;1
2010-12-15;14;05;0006;5;1
2010-12-15;14;33;0002;0;1
2010-12-15;15;23;0008;1;0
2010-12-15;15;35;0023;1;0
2010-12-15;16;14;0018;1;0
2010-12-15;16;28;0013;1;1
2010-12-15;16;36;0015;1;1
2010-12-15;16;43;0002;1;1
2010-12-15;16;45;0004;1;1
2010-12-15;17;18;0010;1;0
2010-12-15;18;43;0014;1;0
2010-12-16;06;20;0006;0;0
2010-12-16;07;17;0008;0;0
2010-12-16;07;55;0015;0;1
2010-12-16;07;55;0013;0;1
2010-12-16;07;57;0004;0;1
2010-12-16;07;57;0002;0;1
2010-12-16;08;09;0007;0;1
2010-12-16;08;11;0023;0;0
2010-12-16;08;18;0011;0;1
2010-12-16;08;19;0010;0;1
2010-12-16;08;24;0009;0;0
2010-12-16;08;35;0005;0;1
2010-12-16;08;36;0018;0;0
2010-12-16;08;50;0012;0;1
2010-12-16;09;00;0017;0;1
2010-12-16;09;19;0014;0;0
2010-12-16;09;55;0013;1;1
2010-12-16;10;00;0013;0;1
2010-12-16;10;34;0011;1;1
2010-12-16;10;39;0011;0;1
2010-12-16;11;36;0005;0;1
2010-12-16;11;45;0013;1;1
2010-12-16;11;51;0013;0;1
2010-12-16;12;11;0015;1;1
2010-12-16;12;59;0020;0;1
2010-12-16;13;03;0011;1;1
2010-12-16;13;41;0013;1;1
2010-12-16;13;46;0013;0;1
2010-12-16;14;24;0006;5;1
2010-12-16;15;19;0013;1;1
2010-12-16;15;19;0008;1;0
2010-12-16;15;25;0013;0;1
2010-12-16;15;34;0023;1;0
2010-12-16;16;17;0004;1;0
2010-12-16;16;23;0010;1;0
2010-12-16;16;29;0013;1;1
2010-12-16;16;54;0009;1;0
2010-12-16;16;55;0002;1;1
2010-12-16;16;57;0005;1;1
2010-12-16;17;17;0018;1;0
2010-12-16;17;18;0014;1;0
2010-12-17;06;17;0006;0;0
2010-12-17;07;33;0013;0;1
2010-12-17;07;41;0010;0;0
2010-12-17;07;56;0002;0;1
2010-12-17;07;56;0004;0;0
2010-12-17;08;08;0020;0;0
2010-12-17;08;08;0023;0;0
2010-12-17;08;27;0015;0;1
2010-12-17;08;27;0011;0;1
2010-12-17;08;30;0005;0;0
2010-12-17;08;44;0012;0;1
2010-12-17;08;59;0013;1;1
2010-12-17;09;03;0013;0;1
2010-12-17;09;25;0014;0;0
2010-12-17;10;20;0002;5;1
2010-12-17;10;23;0009;0;0
2010-12-17;10;42;0011;1;1
2010-12-17;10;47;0011;0;1
2010-12-17;11;26;0002;0;1
2010-12-17;11;40;0013;1;1
2010-12-17;11;44;0013;0;1
2010-12-17;11;45;0014;5;0
2010-12-17;11;45;0014;0;0
2010-12-17;11;47;0014;5;0
2010-12-17;12;31;0012;0;1
2010-12-17;13;02;0013;1;1
2010-12-17;13;08;0013;0;1
2010-12-17;14;34;0011;0;1
2010-12-17;14;35;0014;0;0
2010-12-17;14;41;0007;0;1
2010-12-17;14;47;0013;1;1
2010-12-17;14;49;0018;0;0
2010-12-17;14;51;0013;0;1
2010-12-17;15;09;0008;0;0
2010-12-17;17;34;0023;1;0
2010-12-17;18;35;0013;1;1
2010-12-17;18;39;0014;1;1
2010-12-17;19;13;0021;0;1
2010-12-17;22;00;0015;1;1
2010-12-17;22;00;0004;1;0
2010-12-17;22;00;0002;1;1
2010-12-20;06;34;0006;0;1
2010-12-20;07;21;0004;0;0
2010-12-20;07;21;0002;0;1
2010-12-20;07;30;0008;0;0
2010-12-20;08;12;0013;0;1
2010-12-20;08;22;0018;0;0
2010-12-20;08;23;0007;0;1
2010-12-20;08;37;0011;0;1
2010-12-20;08;54;0013;1;1
2010-12-20;08;55;0016;0;1
2010-12-20;08;56;0005;0;0
2010-12-20;08;58;0013;0;1
2010-12-20;09;06;0009;0;0
2010-12-20;09;16;0017;0;1
2010-12-20;09;32;0014;0;0
2010-12-20;09;54;0016;1;1
2010-12-20;09;59;0011;1;1
2010-12-20;09;59;0016;0;1
2010-12-20;10;15;0011;0;1
2010-12-20;10;28;0016;1;1
2010-12-20;10;28;0013;1;1
2010-12-20;10;34;0013;0;1
2010-12-20;10;34;0016;0;1
2010-12-20;10;53;0010;0;0
2010-12-20;11;08;0014;1;1
2010-12-20;11;24;0014;0;0
2010-12-20;11;37;0008;5;0
2010-12-20;11;51;0006;5;1
2010-12-20;12;32;0016;1;1
2010-12-20;12;32;0013;1;1
2010-12-20;12;39;0013;0;1
2010-12-20;12;39;0012;0;1
2010-12-20;13;42;0011;0;1
2010-12-20;13;43;0011;5;1
2010-12-20;14;35;0016;1;1
2010-12-20;14;39;0016;0;1
2010-12-20;14;47;0011;0;1
2010-12-20;15;13;0002;1;1
2010-12-20;15;16;0013;1;1
2010-12-20;15;20;0013;0;1
2010-12-20;15;23;0004;1;0
2010-12-20;16;36;0016;1;1
2010-12-20;16;41;0016;0;1
2010-12-20;16;43;0018;1;0
2010-12-20;17;03;0011;1;1
2010-12-20;17;04;0013;1;1
2010-12-20;17;23;0010;1;1
2010-12-20;17;24;0009;1;0
2010-12-20;17;27;0005;1;1
2010-12-20;17;43;0016;1;1
2010-12-20;17;44;0014;1;0
2010-12-21;06;28;0006;0;1
2010-12-21;07;14;0008;0;0
2010-12-21;07;36;0004;0;0
2010-12-21;07;36;0002;0;1
2010-12-21;08;04;0023;0;0
2010-12-21;08;05;0013;0;1
2010-12-21;08;05;0009;0;0
2010-12-21;08;11;0017;0;1
2010-12-21;08;24;0018;0;0
2010-12-21;08;25;0011;0;1
2010-12-21;08;29;0005;0;0
2010-12-21;09;07;0013;1;1
2010-12-21;09;08;0014;0;0
2010-12-21;09;10;0013;0;1
2010-12-21;09;10;0008;0;0
2010-12-21;09;18;0016;0;1
2010-12-21;09;28;0010;0;1
2010-12-21;09;35;0006;5;1
2010-12-21;09;37;0012;0;1
2010-12-21;10;06;0016;1;1
2010-12-21;10;09;0011;1;1
2010-12-21;10;10;0016;0;1
2010-12-21;10;16;0011;0;1
2010-12-21;10;51;0013;1;1
2010-12-21;10;57;0013;0;1
2010-12-21;11;19;0014;1;0
2010-12-21;11;34;0014;0;0
2010-12-21;11;50;0006;0;0
2010-12-21;12;06;0009;1;1
2010-12-21;12;11;0016;1;1
2010-12-21;12;15;0016;0;1
2010-12-21;12;20;0013;1;1
2010-12-21;12;26;0013;0;1
2010-12-21;12;48;0007;0;1
2010-12-21;12;55;0006;5;1
2010-12-21;13;17;0012;0;1
2010-12-21;14;03;0013;1;1
2010-12-21;14;03;0016;1;1
2010-12-21;14;09;0016;0;1
2010-12-21;14;09;0013;0;1
2010-12-21;14;10;0008;0;0
2010-12-21;14;51;0008;1;0
2010-12-21;15;19;0023;1;0
2010-12-21;15;56;0011;1;1
2010-12-21;16;16;0018;1;0
2010-12-21;16;17;0005;1;1
2010-12-21;16;18;0016;1;1
2010-12-21;16;22;0016;0;1
2010-12-21;16;24;0007;0;1
2010-12-21;16;26;0013;1;1
2010-12-21;16;42;0004;1;0
2010-12-21;16;42;0002;1;1
2010-12-21;17;00;0010;1;0
2010-12-21;17;26;0016;1;1
2010-12-21;19;53;0014;1;0
2010-12-22;06;23;0006;0;1
2010-12-22;07;05;0009;0;0
2010-12-22;07;51;0002;0;1
2010-12-22;08;04;0023;0;0
2010-12-22;08;11;0015;0;1
2010-12-22;08;22;0011;0;1
2010-12-22;08;26;0013;0;1
2010-12-22;08;41;0005;0;0
2010-12-22;08;57;0014;0;0
2010-12-22;09;18;0016;0;0
2010-12-22;09;26;0007;0;1
2010-12-22;09;32;0013;1;1
2010-12-22;09;37;0010;0;1
2010-12-22;09;38;0013;0;1
2010-12-22;09;56;0012;0;1
2010-12-22;09;57;0014;1;0
2010-12-22;10;11;0014;0;1
2010-12-22;10;33;0016;1;1
2010-12-22;10;38;0016;0;1
2010-12-22;10;40;0013;1;1
2010-12-22;10;45;0013;0;1
2010-12-22;10;51;0006;5;1
2010-12-22;11;05;0006;0;1
2010-12-22;11;52;0008;0;0
2010-12-22;12;04;0013;1;1
2010-12-22;12;10;0013;0;1
2010-12-22;12;47;0016;1;1
2010-12-22;12;51;0016;0;1
2010-12-22;13;41;0011;1;1
2010-12-22;14;03;0006;5;1
2010-12-22;14;06;0013;1;1
2010-12-22;14;07;0016;1;1
2010-12-22;14;12;0016;0;1
2010-12-22;14;13;0013;0;1
2010-12-22;14;13;0008;0;0
2010-12-22;14;24;0011;0;1
2010-12-22;15;47;0023;1;0
2010-12-22;16;10;0013;1;1
2010-12-22;16;10;0016;1;1
2010-12-22;16;13;0017;0;1
2010-12-22;16;15;0008;1;0
2010-12-22;16;16;0015;1;1
2010-12-22;16;16;0013;0;1
2010-12-22;16;16;0016;0;1
2010-12-22;16;26;0005;1;0
2010-12-22;16;57;0011;1;1
2010-12-22;16;57;0013;1;1
2010-12-22;17;13;0010;1;1
2010-12-22;17;21;0016;1;1
2010-12-22;17;35;0002;1;1
2010-12-22;18;04;0014;1;0
2010-12-23;06;19;0006;0;0
2010-12-23;06;54;0009;0;0
2010-12-23;07;11;0008;0;0
2010-12-23;07;30;0002;0;1
2010-12-23;07;31;0001;0;1
2010-12-23;08;02;0008;0;0
2010-12-23;08;07;0015;0;1
2010-12-23;08;11;0023;0;0
2010-12-23;08;13;0018;0;0
2010-12-23;08;23;0013;0;1
2010-12-23;08;31;0011;0;1
2010-12-23;08;38;0005;0;0
2010-12-23;09;20;0014;0;0
2010-12-23;09;39;0013;1;1
2010-12-23;09;44;0013;0;1
2010-12-23;10;06;0004;0;0
2010-12-23;10;14;0016;0;1
2010-12-23;10;15;0012;0;1
2010-12-23;10;30;0014;1;1
2010-12-23;10;32;0008;0;0
2010-12-23;10;36;0010;0;1
2010-12-23;10;42;0014;0;0
2010-12-23;10;49;0007;0;1
2010-12-23;11;16;0013;1;1
2010-12-23;11;21;0013;0;1
2010-12-23;11;26;0016;1;1
2010-12-23;11;29;0016;0;1
2010-12-23;12;00;0008;0;0
2010-12-23;12;27;0006;5;1
2010-12-23;12;28;0017;0;1
2010-12-23;12;38;0016;1;1
2010-12-23;12;43;0016;0;1
2010-12-23;12;49;0013;1;1
2010-12-23;12;54;0013;0;1
2010-12-23;13;37;0011;1;1
2010-12-23;13;54;0002;0;1
2010-12-23;14;03;0008;0;0
2010-12-23;14;17;0016;1;1
2010-12-23;14;21;0016;0;1
2010-12-23;14;33;0013;1;1
2010-12-23;14;38;0013;0;1
2010-12-23;15;14;0008;1;0
2010-12-23;15;21;0016;1;1
2010-12-23;15;23;0002;1;1
2010-12-23;15;26;0023;1;0
2010-12-23;15;26;0004;1;0
2010-12-23;16;12;0015;1;1
2010-12-23;16;48;0005;1;1
2010-12-23;16;48;0013;1;1
2010-12-23;16;56;0010;1;1
2010-12-23;18;30;0014;1;0
2010-12-24;07;19;0002;0;1
2010-12-24;07;55;0009;0;0
2010-12-24;08;06;0008;0;0
2010-12-24;08;27;0015;0;1
2010-12-24;08;33;0013;0;1
2010-12-24;09;00;0007;0;1
2010-12-24;09;27;0013;1;1
2010-12-24;09;32;0013;0;1
2010-12-24;11;30;0013;1;1
2010-12-24;11;33;0008;0;0
2010-12-24;11;35;0013;0;1
2010-12-24;11;44;0013;5;1
2010-12-24;11;48;0013;0;1
2010-12-24;12;24;0013;1;1
2010-12-24;12;24;0015;1;1
2010-12-24;12;24;0002;1;1
2010-12-24;12;24;0009;1;0
2010-12-24;12;26;0008;1;0
2010-12-27;08;05;0002;0;1
2010-12-27;08;05;0023;0;0
2010-12-27;08;05;0004;0;0
2010-12-27;08;11;0016;0;1
2010-12-27;08;16;0014;0;0
2010-12-27;08;28;0015;0;1
2010-12-27;08;43;0011;0;1
2010-12-27;09;20;0018;0;0
2010-12-27;09;22;0016;1;1
2010-12-27;09;26;0016;0;1
2010-12-27;09;39;0010;0;1
2010-12-27;10;12;0014;1;0
2010-12-27;10;21;0014;0;0
2010-12-27;10;58;0016;1;1
2010-12-27;11;02;0016;0;1
2010-12-27;11;36;0017;0;1
2010-12-27;12;24;0016;5;1
2010-12-27;13;09;0016;0;1
2010-12-27;13;20;0018;0;0
2010-12-27;13;23;0002;0;1
2010-12-27;14;56;0016;1;1
2010-12-27;15;07;0016;0;1
2010-12-27;15;42;0023;1;0
2010-12-27;16;13;0004;1;0
2010-12-27;16;13;0002;1;1
2010-12-27;16;25;0016;1;1
2010-12-27;16;33;0015;1;1
2010-12-27;16;38;0014;1;0
2010-12-27;16;40;0018;1;0
2010-12-27;16;41;0011;1;1
2010-12-27;16;46;0010;1;1
2010-12-27;19;38;0017;1;1
2010-12-28;07;08;0017;0;1
2010-12-28;07;09;0007;0;1
2010-12-28;08;07;0004;0;0
2010-12-28;08;18;0011;0;1
2010-12-28;08;19;0015;0;1
2010-12-28;08;20;0011;1;1
2010-12-28;08;20;0011;0;1
2010-12-28;08;20;0016;0;0
2010-12-28;08;37;0018;0;0
2010-12-28;09;03;0016;1;1
2010-12-28;09;07;0016;0;1
2010-12-28;09;14;0014;0;0
2010-12-28;09;40;0010;0;1
2010-12-28;10;14;0011;1;1
2010-12-28;10;23;0011;0;1
2010-12-28;10;37;0014;1;0
2010-12-28;10;42;0016;1;1
2010-12-28;10;46;0016;0;1
2010-12-28;10;51;0014;0;0
2010-12-28;12;17;0016;1;1
2010-12-28;12;22;0016;0;1
2010-12-28;14;01;0012;0;1
2010-12-28;14;14;0013;0;1
2010-12-28;14;33;0016;1;1
2010-12-28;14;33;0013;1;1
2010-12-28;16;09;0004;1;0
2010-12-28;16;32;0015;1;1
2010-12-28;16;43;0010;1;1
2010-12-28;16;47;0011;1;1
2010-12-28;16;47;0018;1;0
2010-12-28;18;43;0014;1;0
2010-12-28;07;08;0017;0;1
2010-12-28;07;09;0007;0;1
2010-12-28;08;07;0004;0;0
2010-12-28;08;18;0011;0;1
2010-12-28;08;19;0015;0;1
2010-12-28;08;20;0011;0;1
2010-12-28;08;20;0016;0;0
2010-12-28;08;20;0011;1;1
2010-12-28;08;37;0018;0;0
2010-12-28;09;03;0016;1;1
2010-12-28;09;07;0016;0;1
2010-12-28;09;14;0014;0;0
2010-12-28;09;40;0010;0;1
2010-12-28;10;14;0011;1;1
2010-12-28;10;23;0011;0;1
2010-12-28;10;37;0014;1;0
2010-12-28;10;42;0016;1;1
2010-12-28;10;46;0016;0;1
2010-12-28;10;51;0014;0;0
2010-12-28;12;17;0016;1;1
2010-12-28;12;22;0016;0;1
2010-12-28;14;01;0012;0;1
2010-12-28;14;14;0013;0;1
2010-12-28;14;33;0016;1;1
2010-12-28;14;33;0013;1;1
2010-12-28;16;09;0004;1;0
2010-12-28;16;32;0015;1;1
2010-12-28;16;43;0010;1;1
2010-12-28;16;47;0018;1;0
2010-12-28;16;47;0011;1;1
2010-12-28;18;43;0014;1;0
2010-12-29;07;23;0008;0;0
2010-12-29;07;54;0015;0;1
2010-12-29;08;04;0023;0;0
2010-12-29;08;10;0018;0;0
2010-12-29;08;16;0004;0;0
2010-12-29;08;18;0011;0;1
2010-12-29;08;46;0005;0;0
2010-12-29;08;59;0017;0;1
2010-12-29;09;09;0014;0;0
2010-12-29;09;26;0016;0;1
2010-12-29;09;47;0010;0;1
2010-12-29;10;01;0011;1;1
2010-12-29;10;09;0011;0;1
2010-12-29;10;32;0014;1;0
2010-12-29;10;42;0016;1;1
2010-12-29;10;44;0014;0;0
2010-12-29;10;46;0016;0;1
2010-12-29;12;51;0016;1;1
2010-12-29;12;56;0016;0;1
2010-12-29;14;43;0016;1;1
2010-12-29;14;46;0016;0;1
2010-12-29;15;24;0023;1;0
2010-12-29;15;38;0008;1;0
2010-12-29;16;03;0010;1;1
2010-12-29;16;03;0004;1;0
2010-12-29;16;19;0016;1;1
2010-12-29;16;25;0016;0;1
2010-12-29;16;29;0005;1;0
2010-12-29;16;29;0011;1;1
2010-12-29;16;30;0015;1;1
2010-12-29;16;36;0018;1;0
2010-12-29;17;25;0014;1;0
2010-12-29;18;21;0012;0;1
2010-12-29;18;30;0016;1;1
2010-12-28;07;08;0017;0;1
2010-12-28;07;09;0007;0;1
2010-12-28;08;07;0004;0;0
2010-12-28;08;18;0011;0;1
2010-12-28;08;19;0015;0;1
2010-12-28;08;20;0011;1;1
2010-12-28;08;20;0011;0;1
2010-12-28;08;20;0016;0;0
2010-12-28;08;37;0018;0;0
2010-12-28;09;03;0016;1;1
2010-12-28;09;07;0016;0;1
2010-12-28;09;14;0014;0;0
2010-12-28;09;40;0010;0;1
2010-12-28;10;14;0011;1;1
2010-12-28;10;23;0011;0;1
2010-12-28;10;37;0014;1;0
2010-12-28;10;42;0016;1;1
2010-12-28;10;46;0016;0;1
2010-12-28;10;51;0014;0;0
2010-12-28;12;17;0016;1;1
2010-12-28;12;22;0016;0;1
2010-12-28;14;01;0012;0;1
2010-12-28;14;14;0013;0;1
2010-12-28;14;33;0013;1;1
2010-12-28;14;33;0016;1;1
2010-12-28;16;09;0004;1;0
2010-12-28;16;32;0015;1;1
2010-12-28;16;43;0010;1;1
2010-12-28;16;47;0018;1;0
2010-12-28;16;47;0011;1;1
2010-12-28;18;43;0014;1;0
2010-12-29;07;23;0008;0;0
2010-12-29;07;54;0015;0;1
2010-12-29;08;04;0023;0;0
2010-12-29;08;10;0018;0;0
2010-12-29;08;16;0004;0;0
2010-12-29;08;18;0011;0;1
2010-12-29;08;46;0005;0;0
2010-12-29;08;59;0017;0;1
2010-12-29;09;09;0014;0;0
2010-12-29;09;26;0016;0;1
2010-12-29;09;47;0010;0;1
2010-12-29;10;01;0011;1;1
2010-12-29;10;09;0011;0;1
2010-12-29;10;32;0014;1;0
2010-12-29;10;42;0016;1;1
2010-12-29;10;44;0014;0;0
2010-12-29;10;46;0016;0;1
2010-12-29;12;51;0016;1;1
2010-12-29;12;56;0016;0;1
2010-12-29;14;43;0016;1;1
2010-12-29;14;46;0016;0;1
2010-12-29;15;24;0023;1;0
2010-12-29;15;38;0008;1;0
2010-12-29;16;03;0004;1;0
2010-12-29;16;03;0010;1;1
2010-12-29;16;19;0016;1;1
2010-12-29;16;25;0016;0;1
2010-12-29;16;29;0005;1;0
2010-12-29;16;29;0011;1;1
2010-12-29;16;30;0015;1;1
2010-12-29;16;36;0018;1;0
2010-12-29;17;25;0014;1;0
2010-12-29;18;21;0012;0;1
2010-12-29;18;30;0016;1;1
2010-12-30;06;23;0006;0;0
2010-12-30;07;47;0009;0;0
2010-12-30;07;56;0023;0;0
2010-12-30;07;59;0015;0;1
2010-12-30;08;14;0018;0;0
2010-12-30;08;21;0016;0;0
2010-12-30;08;24;0007;0;1
2010-12-30;08;28;0005;0;0
2010-12-30;08;31;0011;0;1
2010-12-30;08;38;0004;0;0
2010-12-30;09;01;0017;0;1
2010-12-30;09;10;0014;0;1
2010-12-30;09;36;0016;1;1
2010-12-30;09;38;0017;0;1
2010-12-30;09;38;0010;0;1
2010-12-30;09;41;0016;0;1
2010-12-30;10;16;0011;1;1
2010-12-30;10;16;0011;0;1
2010-12-30;10;17;0011;1;1
2010-12-30;10;23;0011;0;1
2010-12-30;10;53;0006;0;1
2010-12-30;11;31;0016;1;1
2010-12-30;11;34;0016;0;1
2010-12-30;11;37;0002;0;1
2010-12-30;11;50;0014;1;0
2010-12-30;12;01;0014;0;0
2010-12-30;13;31;0016;1;1
2010-12-30;13;35;0016;0;1
2010-12-30;14;11;0006;5;1
2010-12-30;15;00;0001;0;1
2010-12-30;15;17;0016;1;1
2010-12-30;15;18;0023;1;0
2010-12-30;15;20;0016;0;1
2010-12-30;16;01;0009;1;1
2010-12-30;16;02;0018;1;0
2010-12-30;16;18;0015;1;1
2010-12-30;16;32;0011;1;1
2010-12-30;16;38;0002;1;1
2010-12-30;16;38;0004;1;0
2010-12-30;17;05;0005;1;0
2010-12-30;17;22;0010;1;1
2010-12-30;17;31;0016;1;1
2010-12-30;17;42;0014;1;1
2010-12-28;07;08;0017;0;1
2010-12-28;07;09;0007;0;1
2010-12-28;08;07;0004;0;0
2010-12-28;08;18;0011;0;1
2010-12-28;08;19;0015;0;1
2010-12-28;08;20;0016;0;0
2010-12-28;08;20;0011;0;1
2010-12-28;08;20;0011;1;1
2010-12-28;08;37;0018;0;0
2010-12-28;09;03;0016;1;1
2010-12-28;09;07;0016;0;1
2010-12-28;09;14;0014;0;0
2010-12-28;09;40;0010;0;1
2010-12-28;10;14;0011;1;1
2010-12-28;10;23;0011;0;1
2010-12-28;10;37;0014;1;0
2010-12-28;10;42;0016;1;1
2010-12-28;10;46;0016;0;1
2010-12-28;10;51;0014;0;0
2010-12-28;12;17;0016;1;1
2010-12-28;12;22;0016;0;1
2010-12-28;14;01;0012;0;1
2010-12-28;14;14;0013;0;1
2010-12-28;14;33;0016;1;1
2010-12-28;14;33;0013;1;1
2010-12-28;16;09;0004;1;0
2010-12-28;16;32;0015;1;1
2010-12-28;16;43;0010;1;1
2010-12-28;16;47;0018;1;0
2010-12-28;16;47;0011;1;1
2010-12-28;18;43;0014;1;0
2010-12-29;07;23;0008;0;0
2010-12-29;07;54;0015;0;1
2010-12-29;08;04;0023;0;0
2010-12-29;08;10;0018;0;0
2010-12-29;08;16;0004;0;0
2010-12-29;08;18;0011;0;1
2010-12-29;08;46;0005;0;0
2010-12-29;08;59;0017;0;1
2010-12-29;09;09;0014;0;0
2010-12-29;09;26;0016;0;1
2010-12-29;09;47;0010;0;1
2010-12-29;10;01;0011;1;1
2010-12-29;10;09;0011;0;1
2010-12-29;10;32;0014;1;0
2010-12-29;10;42;0016;1;1
2010-12-29;10;44;0014;0;0
2010-12-29;10;46;0016;0;1
2010-12-29;12;51;0016;1;1
2010-12-29;12;56;0016;0;1
2010-12-29;14;43;0016;1;1
2010-12-29;14;46;0016;0;1
2010-12-29;15;24;0023;1;0
2010-12-29;15;38;0008;1;0
2010-12-29;16;03;0010;1;1
2010-12-29;16;03;0004;1;0
2010-12-29;16;19;0016;1;1
2010-12-29;16;25;0016;0;1
2010-12-29;16;29;0005;1;0
2010-12-29;16;29;0011;1;1
2010-12-29;16;30;0015;1;1
2010-12-29;16;36;0018;1;0
2010-12-29;17;25;0014;1;0
2010-12-29;18;21;0012;0;1
2010-12-29;18;30;0016;1;1
2010-12-30;06;23;0006;0;0
2010-12-30;07;47;0009;0;0
2010-12-30;07;56;0023;0;0
2010-12-30;07;59;0015;0;1
2010-12-30;08;14;0018;0;0
2010-12-30;08;21;0016;0;0
2010-12-30;08;24;0007;0;1
2010-12-30;08;28;0005;0;0
2010-12-30;08;31;0011;0;1
2010-12-30;08;38;0004;0;0
2010-12-30;09;01;0017;0;1
2010-12-30;09;10;0014;0;1
2010-12-30;09;36;0016;1;1
2010-12-30;09;38;0017;0;1
2010-12-30;09;38;0010;0;1
2010-12-30;09;41;0016;0;1
2010-12-30;10;16;0011;1;1
2010-12-30;10;16;0011;0;1
2010-12-30;10;17;0011;1;1
2010-12-30;10;23;0011;0;1
2010-12-30;10;53;0006;0;1
2010-12-30;11;31;0016;1;1
2010-12-30;11;34;0016;0;1
2010-12-30;11;37;0002;0;1
2010-12-30;11;50;0014;1;0
2010-12-30;12;01;0014;0;0
2010-12-30;13;31;0016;1;1
2010-12-30;13;35;0016;0;1
2010-12-30;14;11;0006;5;1
2010-12-30;15;00;0001;0;1
2010-12-30;15;17;0016;1;1
2010-12-30;15;18;0023;1;0
2010-12-30;15;20;0016;0;1
2010-12-30;16;01;0009;1;1
2010-12-30;16;02;0018;1;0
2010-12-30;16;18;0015;1;1
2010-12-30;16;32;0011;1;1
2010-12-30;16;38;0002;1;1
2010-12-30;16;38;0004;1;0
2010-12-30;17;05;0005;1;0
2010-12-30;17;22;0010;1;1
2010-12-30;17;31;0016;1;1
2010-12-30;17;42;0014;1;1
2010-12-31;06;46;0006;0;0
2010-12-31;08;02;0023;0;0
2010-12-31;08;15;0004;0;0
2010-12-31;08;50;0011;0;1
2010-12-31;08;50;0017;0;1
2010-12-31;09;07;0014;0;0
2010-12-31;09;22;0016;0;1
2010-12-31;09;27;0014;1;0
2010-12-31;09;27;0011;1;1
2010-12-31;09;36;0011;0;1
2010-12-31;09;44;0010;0;1
2010-12-31;10;12;0006;1;1
2010-12-31;10;26;0018;0;0
2010-12-31;10;26;0006;0;1
2010-12-31;10;29;0002;0;1
2010-12-31;10;34;0016;1;1
2010-12-31;10;37;0016;0;1
2010-12-31;10;53;0017;0;1
2010-12-31;11;59;0017;0;1
2010-12-31;12;11;0016;1;1
2010-12-31;12;15;0016;0;1
2010-12-31;12;36;0006;5;1
2010-12-31;13;09;0004;1;0
2010-12-31;13;09;0023;1;0
2010-12-31;13;09;0002;1;1
2010-12-31;13;10;0016;1;1
2010-12-31;13;13;0016;0;1
2010-12-31;14;32;0016;1;1
2010-12-31;14;34;0016;0;1
2010-12-31;15;47;0016;1;1
2010-12-31;16;38;0011;1;1
2010-12-31;16;57;0010;1;1
2010-12-31;16;57;0014;1;0
2010-12-28;07;08;0017;0;1
2010-12-28;07;09;0007;0;1
2010-12-28;08;07;0004;0;0
2010-12-28;08;18;0011;0;1
2010-12-28;08;19;0015;0;1
2010-12-28;08;20;0011;0;1
2010-12-28;08;20;0016;0;0
2010-12-28;08;20;0011;1;1
2010-12-28;08;37;0018;0;0
2010-12-28;09;03;0016;1;1
2010-12-28;09;07;0016;0;1
2010-12-28;09;14;0014;0;0
2010-12-28;09;40;0010;0;1
2010-12-28;10;14;0011;1;1
2010-12-28;10;23;0011;0;1
2010-12-28;10;37;0014;1;0
2010-12-28;10;42;0016;1;1
2010-12-28;10;46;0016;0;1
2010-12-28;10;51;0014;0;0
2010-12-28;12;17;0016;1;1
2010-12-28;12;22;0016;0;1
2010-12-28;14;01;0012;0;1
2010-12-28;14;14;0013;0;1
2010-12-28;14;33;0016;1;1
2010-12-28;14;33;0013;1;1
2010-12-28;16;09;0004;1;0
2010-12-28;16;32;0015;1;1
2010-12-28;16;43;0010;1;1
2010-12-28;16;47;0018;1;0
2010-12-28;16;47;0011;1;1
2010-12-28;18;43;0014;1;0
2010-12-29;07;23;0008;0;0
2010-12-29;07;54;0015;0;1
2010-12-29;08;04;0023;0;0
2010-12-29;08;10;0018;0;0
2010-12-29;08;16;0004;0;0
2010-12-29;08;18;0011;0;1
2010-12-29;08;46;0005;0;0
2010-12-29;08;59;0017;0;1
2010-12-29;09;09;0014;0;0
